timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620538343327,43678,HTTP Request,200,,Thread Group 1-355,text,true,,228,215,74,74,http://34.69.50.56/yelpdata/elite/2010,43678,0,55
1620538343363,43642,HTTP Request,200,,Thread Group 1-372,text,true,,228,215,74,74,http://34.69.50.56/yelpdata/elite/2010,43642,0,57
1620538343091,43914,HTTP Request,200,,Thread Group 1-237,text,true,,228,215,74,74,http://34.69.50.56/yelpdata/elite/2010,43914,0,54
1620538343084,43932,HTTP Request,200,,Thread Group 1-234,text,true,,228,215,70,70,http://34.69.50.56/yelpdata/elite/2010,43921,0,54
1620538343366,43733,HTTP Request,200,,Thread Group 1-374,text,true,,228,215,69,69,http://34.69.50.56/yelpdata/elite/2010,43733,0,54
1620538343590,43640,HTTP Request,200,,Thread Group 1-485,text,true,,228,215,68,68,http://34.69.50.56/yelpdata/elite/2010,43640,0,71
1620538343034,44273,HTTP Request,200,,Thread Group 1-208,text,true,,228,215,67,67,http://34.69.50.56/yelpdata/elite/2010,44273,0,58
1620538342969,44338,HTTP Request,200,,Thread Group 1-176,text,true,,228,215,67,67,http://34.69.50.56/yelpdata/elite/2010,44338,0,59
1620538343061,44380,HTTP Request,200,,Thread Group 1-221,text,true,,228,215,65,65,http://34.69.50.56/yelpdata/elite/2010,44380,0,62
1620538343142,44299,HTTP Request,200,,Thread Group 1-262,text,true,,228,215,65,65,http://34.69.50.56/yelpdata/elite/2010,44299,0,56
1620538343176,44265,HTTP Request,200,,Thread Group 1-279,text,true,,228,215,65,65,http://34.69.50.56/yelpdata/elite/2010,44265,0,61
1620538343034,44407,HTTP Request,200,,Thread Group 1-209,text,true,,228,215,65,65,http://34.69.50.56/yelpdata/elite/2010,44407,0,58
1620538343208,44233,HTTP Request,200,,Thread Group 1-295,text,true,,228,215,65,65,http://34.69.50.56/yelpdata/elite/2010,44233,0,63
1620538343583,43858,HTTP Request,200,,Thread Group 1-482,text,true,,228,215,65,65,http://34.69.50.56/yelpdata/elite/2010,43858,0,54
1620538343155,44286,HTTP Request,200,,Thread Group 1-268,text,true,,228,215,65,65,http://34.69.50.56/yelpdata/elite/2010,44286,0,62
1620538343516,43930,HTTP Request,200,,Thread Group 1-450,text,true,,228,215,58,58,http://34.69.50.56/yelpdata/elite/2010,43925,0,55
1620538343406,44338,HTTP Request,200,,Thread Group 1-394,text,true,,228,215,57,57,http://34.69.50.56/yelpdata/elite/2010,44338,0,63
1620538343112,44633,HTTP Request,200,,Thread Group 1-248,text,true,,228,215,56,56,http://34.69.50.56/yelpdata/elite/2010,44633,0,54
1620538342986,44759,HTTP Request,200,,Thread Group 1-184,text,true,,228,215,56,56,http://34.69.50.56/yelpdata/elite/2010,44759,0,50
1620538343241,44592,HTTP Request,200,,Thread Group 1-313,text,true,,228,215,54,54,http://34.69.50.56/yelpdata/elite/2010,44592,0,67
1620538343088,44745,HTTP Request,200,,Thread Group 1-235,text,true,,228,215,53,53,http://34.69.50.56/yelpdata/elite/2010,44745,0,57
1620538342619,45214,HTTP Request,200,,Thread Group 1-2,text,true,,228,215,52,52,http://34.69.50.56/yelpdata/elite/2010,45214,0,60
1620538343252,44581,HTTP Request,200,,Thread Group 1-318,text,true,,228,215,52,52,http://34.69.50.56/yelpdata/elite/2010,44581,0,72
1620538342845,44989,HTTP Request,200,,Thread Group 1-113,text,true,,228,215,50,50,http://34.69.50.56/yelpdata/elite/2010,44989,0,52
1620538343593,44252,HTTP Request,200,,Thread Group 1-487,text,true,,228,215,49,49,http://34.69.50.56/yelpdata/elite/2010,44252,0,58
1620538343358,44487,HTTP Request,200,,Thread Group 1-370,text,true,,228,215,49,49,http://34.69.50.56/yelpdata/elite/2010,44487,0,62
1620538343181,44664,HTTP Request,200,,Thread Group 1-281,text,true,,228,215,49,49,http://34.69.50.56/yelpdata/elite/2010,44664,0,56
1620538342969,44876,HTTP Request,200,,Thread Group 1-175,text,true,,228,215,49,49,http://34.69.50.56/yelpdata/elite/2010,44876,0,53
1620538343302,44543,HTTP Request,200,,Thread Group 1-342,text,true,,228,215,49,49,http://34.69.50.56/yelpdata/elite/2010,44543,0,55
1620538343311,44534,HTTP Request,200,,Thread Group 1-348,text,true,,228,215,49,49,http://34.69.50.56/yelpdata/elite/2010,44534,0,59
1620538343040,44805,HTTP Request,200,,Thread Group 1-211,text,true,,228,215,49,49,http://34.69.50.56/yelpdata/elite/2010,44805,0,63
1620538342905,44940,HTTP Request,200,,Thread Group 1-143,text,true,,228,215,42,42,http://34.69.50.56/yelpdata/elite/2010,44940,0,51
1620538343442,44403,HTTP Request,200,,Thread Group 1-412,text,true,,228,215,42,42,http://34.69.50.56/yelpdata/elite/2010,44403,0,65
1620538343261,44584,HTTP Request,200,,Thread Group 1-323,text,true,,228,215,42,42,http://34.69.50.56/yelpdata/elite/2010,44584,0,70
1620538343303,44565,HTTP Request,200,,Thread Group 1-343,text,true,,228,215,39,39,http://34.69.50.56/yelpdata/elite/2010,44565,0,54
