timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620520826602,24984,HTTP Request,200,,Thread Group 1-441,text,true,,85612,133,172,172,http://34.71.253.86/yelpdata/elite/user,23195,0,58
1620520826506,25080,HTTP Request,200,,Thread Group 1-392,text,true,,85612,133,172,172,http://34.71.253.86/yelpdata/elite/user,23287,0,55
1620520825765,25824,HTTP Request,200,,Thread Group 1-22,text,true,,85612,133,170,170,http://34.71.253.86/yelpdata/elite/user,24039,0,60
1620520826155,25439,HTTP Request,200,,Thread Group 1-218,text,true,,85612,133,169,169,http://34.71.253.86/yelpdata/elite/user,23663,0,60
1620520826546,25053,HTTP Request,200,,Thread Group 1-413,text,true,,85612,133,168,168,http://34.71.253.86/yelpdata/elite/user,23282,0,55
1620520826431,25181,HTTP Request,200,,Thread Group 1-354,text,true,,85612,133,167,167,http://34.71.253.86/yelpdata/elite/user,23415,0,50
1620520826726,24891,HTTP Request,200,,Thread Group 1-499,text,true,,85612,133,166,166,http://34.71.253.86/yelpdata/elite/user,23139,0,61
1620520825886,25731,HTTP Request,200,,Thread Group 1-80,text,true,,85612,133,165,165,http://34.71.253.86/yelpdata/elite/user,23952,0,63
1620520825988,25635,HTTP Request,200,,Thread Group 1-133,text,true,,85612,133,164,164,http://34.71.253.86/yelpdata/elite/user,23870,0,82
1620520826485,25142,HTTP Request,200,,Thread Group 1-380,text,true,,85612,133,163,163,http://34.71.253.86/yelpdata/elite/user,23388,0,56
1620520826423,25209,HTTP Request,200,,Thread Group 1-348,text,true,,85612,133,162,162,http://34.71.253.86/yelpdata/elite/user,23458,0,58
1620520826283,25356,HTTP Request,200,,Thread Group 1-281,text,true,,85612,133,161,161,http://34.71.253.86/yelpdata/elite/user,23609,0,59
1620520825953,25690,HTTP Request,200,,Thread Group 1-117,text,true,,85612,133,160,160,http://34.71.253.86/yelpdata/elite/user,23947,0,87
1620520826660,24988,HTTP Request,200,,Thread Group 1-469,text,true,,85612,133,159,159,http://34.71.253.86/yelpdata/elite/user,23257,0,54
1620520825949,25701,HTTP Request,200,,Thread Group 1-107,text,true,,85612,133,158,158,http://34.71.253.86/yelpdata/elite/user,23958,0,69
1620520826039,25615,HTTP Request,200,,Thread Group 1-159,text,true,,85612,133,157,157,http://34.71.253.86/yelpdata/elite/user,23885,0,80
1620520826119,25535,HTTP Request,200,,Thread Group 1-197,text,true,,85612,133,157,157,http://34.71.253.86/yelpdata/elite/user,23812,0,54
1620520826517,25141,HTTP Request,200,,Thread Group 1-398,text,true,,85612,133,155,155,http://34.71.253.86/yelpdata/elite/user,23423,0,55
1620520826690,24981,HTTP Request,200,,Thread Group 1-485,text,true,,85612,133,154,154,http://34.71.253.86/yelpdata/elite/user,23259,0,51
1620520826387,25286,HTTP Request,200,,Thread Group 1-330,text,true,,85612,133,153,153,http://34.71.253.86/yelpdata/elite/user,23578,0,54
1620520826519,25159,HTTP Request,200,,Thread Group 1-399,text,true,,85612,133,152,152,http://34.71.253.86/yelpdata/elite/user,23468,0,57
1620520826397,25282,HTTP Request,200,,Thread Group 1-334,text,true,,85612,133,151,151,http://34.71.253.86/yelpdata/elite/user,23576,0,49
